x-axis,1,2
second,Volt,Volt
+379.617000E-03,+2.134765625E+00,+4.871375084E+00
+379.618000E-03,+2.134765625E+00,+4.871375084E+00
+379.619000E-03,+2.134765625E+00,+4.869421959E+00
+379.620000E-03,+2.134765625E+00,+4.871375084E+00
+379.621000E-03,+2.134765625E+00,+4.869421959E+00
+379.622000E-03,+2.140625000E+00,+4.871375084E+00
+379.623000E-03,+2.134765625E+00,+4.865515709E+00
+379.624000E-03,+2.136718750E+00,+4.867468834E+00
+379.625000E-03,+2.138671875E+00,+4.869421959E+00
+379.626000E-03,+2.138671875E+00,+4.867468834E+00
+379.627000E-03,+2.140625000E+00,+4.869421959E+00
+379.628000E-03,+2.138671875E+00,+4.867468834E+00
+379.629000E-03,+2.138671875E+00,+4.867468834E+00
+379.630000E-03,+2.142578125E+00,+4.869421959E+00
+379.631000E-03,+2.140625000E+00,+4.869421959E+00
+379.632000E-03,+2.140625000E+00,+4.865515709E+00
+379.633000E-03,+2.142578125E+00,+4.867468834E+00
+379.634000E-03,+2.144531250E+00,+4.867468834E+00
+379.635000E-03,+2.144531250E+00,+4.867468834E+00
+379.636000E-03,+2.142578125E+00,+4.865515709E+00
+379.637000E-03,+2.144531250E+00,+4.867468834E+00
+379.638000E-03,+2.146484375E+00,+4.867468834E+00
+379.639000E-03,+2.146484375E+00,+4.865515709E+00
+379.640000E-03,+2.144531250E+00,+4.865515709E+00
+379.641000E-03,+2.144531250E+00,+4.865515709E+00
+379.642000E-03,+2.150390625E+00,+4.867468834E+00
+379.643000E-03,+2.146484375E+00,+4.861609459E+00
+379.644000E-03,+2.146484375E+00,+4.863562584E+00
+379.645000E-03,+2.148437500E+00,+4.865515709E+00
+379.646000E-03,+2.150390625E+00,+4.865515709E+00
+379.647000E-03,+2.150390625E+00,+4.865515709E+00
+379.648000E-03,+2.148437500E+00,+4.863562584E+00
+379.649000E-03,+2.150390625E+00,+4.865515709E+00
+379.650000E-03,+2.152343750E+00,+4.865515709E+00
+379.651000E-03,+2.152343750E+00,+4.865515709E+00
+379.652000E-03,+2.150390625E+00,+4.861609459E+00
+379.653000E-03,+2.152343750E+00,+4.865515709E+00
+379.654000E-03,+2.154296875E+00,+4.863562584E+00
+379.655000E-03,+2.154296875E+00,+4.863562584E+00
+379.656000E-03,+2.154296875E+00,+4.861609459E+00
+379.657000E-03,+2.154296875E+00,+4.863562584E+00
+379.658000E-03,+2.156250000E+00,+4.863562584E+00
+379.659000E-03,+2.156250000E+00,+4.863562584E+00
+379.660000E-03,+2.158203125E+00,+4.863562584E+00
