x-axis,1,2
second,Volt,Volt
+49.988640000E-03,-111.828088750E-03,+4.915906190869E+00
+49.988645000E-03,-133.312463738E-03,+4.921765565866E+00
+49.988650000E-03,-125.499963773E-03,+4.910046815890E+00
+49.988655000E-03,-156.749963695E-03,+4.915906190860E+00
+49.988660000E-03,-115.734338867E-03,+4.906140565898E+00
+49.988665000E-03,-143.078088675E-03,+4.915906190842E+00
+49.988670000E-03,-125.499963825E-03,+4.906140565908E+00
+49.988675000E-03,-143.078088687E-03,+4.915906190831E+00
+49.988680000E-03,-117.687463880E-03,+4.910046815900E+00
+49.988685000E-03,-127.453088709E-03,+4.919812440821E+00
+49.988690000E-03,-137.218713704E-03,+4.906140565951E+00
+49.988695000E-03,-133.312463785E-03,+4.915906190811E+00
+49.988700000E-03,-127.453088800E-03,+4.910046815912E+00
+49.988705000E-03,-109.874963889E-03,+4.919812440800E+00
+49.988710000E-03,-143.078088499E-03,+4.921765565857E+00
+49.988715000E-03,-102.062464105E-03,+4.911999940954E+00
+49.988720000E-03,-146.984338360E-03,+4.915906190837E+00
+49.988725000E-03,-109.874964111E-03,+4.911999940909E+00
+49.988730000E-03,-152.843713332E-03,+4.925671815736E+00
+49.988735000E-03,-94.249964376E-03,+4.911999941016E+00
+49.988740000E-03,-141.124963243E-03,+4.921765565765E+00
+49.988745000E-03,-100.109339234E-03,+4.919812440895E+00
+49.988750000E-03,-137.218713312E-03,+4.915906190919E+00
+49.988755000E-03,-115.734339031E-03,+4.911999940921E+00
+49.988760000E-03,-125.499963632E-03,+4.915906190821E+00
+49.988765000E-03,-117.687463867E-03,+4.919812440819E+00
+49.988770000E-03,-133.312463539E-03,+4.919812440872E+00
+49.988775000E-03,-117.687463990E-03,+4.921765565843E+00
+49.988780000E-03,-137.218713463E-03,+4.915906190961E+00
+49.988785000E-03,-100.109339345E-03,+4.927624940687E+00
+49.988790000E-03,-109.874963601E-03,+4.915906191063E+00
+49.988795000E-03,-115.734338662E-03,+4.925671815708E+00
+49.988800000E-03,-141.124963320E-03,+4.921765565940E+00
+49.988805000E-03,-127.453089005E-03,+4.921765565872E+00
+49.988810000E-03,-162.609338114E-03,+4.919812440908E+00
+49.988815000E-03,-105.968714832E-03,+4.915906190946E+00
+49.988820000E-03,-143.078088039E-03,+4.921765565758E+00
+49.988825000E-03,-105.968714502E-03,+4.925671815794E+00
+49.988830000E-03,-125.499963360E-03,+4.919812440992E+00
+49.988835000E-03,-117.687463925E-03,+4.906140566160E+00
+49.988840000E-03,-117.687463760E-03,+4.921765565535E+00
