x-axis,1,2,3
second,Volt,Volt,Volt
-5.1945000E-06,-4.3125000000000E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1940000E-06,-4.3125000000001E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1935000E-06,-4.4687500000000E+00,+4.8750000000001E+00,-439.9995803832E-03
-5.1930000E-06,-4.4687500000000E+00,+5.0312499999998E+00,-283.7495803835E-03
-5.1925000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1920000E-06,-4.4687499999996E+00,+4.8750000000000E+00,-439.9995803837E-03
-5.1915000E-06,-4.3125000000000E+00,+4.8750000000000E+00,-596.2495803829E-03
-5.1910000E-06,-4.3125000000000E+00,+4.8750000000005E+00,-439.9995803838E-03
-5.1905000E-06,-4.3124999999994E+00,+5.0312499999994E+00,-596.2495803827E-03
-5.1900000E-06,-4.1562500000007E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1895000E-06,-4.3125000000000E+00,+4.8749999999993E+00,-439.9995803833E-03
-5.1890000E-06,-4.3124999999992E+00,+4.7187500000000E+00,-439.9995803841E-03
-5.1885000E-06,-4.1562500000009E+00,+4.7187500000000E+00,-596.2495803824E-03
-5.1880000E-06,-4.3125000000000E+00,+4.7187500000000E+00,-439.9995803833E-03
-5.1875000E-06,-4.3125000000000E+00,+4.7187499999989E+00,-439.9995803833E-03
-5.1870000E-06,-4.3125000000000E+00,+4.5625000000012E+00,-439.9995803833E-03
-5.1865000E-06,-4.3125000000000E+00,+4.7187500000000E+00,-439.9995803833E-03
-5.1860000E-06,-4.3125000000013E+00,+4.7187500000000E+00,-439.9995803833E-03
-5.1855000E-06,-4.4687499999986E+00,+4.7187500000014E+00,-439.9995803833E-03
-5.1850000E-06,-4.3125000000015E+00,+4.8749999999985E+00,-439.9995803848E-03
-5.1845000E-06,-4.4687500000000E+00,+4.7187500000015E+00,-596.2495803818E-03
-5.1840000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-439.9995803849E-03
-5.1835000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-596.2495803816E-03
-5.1830000E-06,-4.4687499999982E+00,+4.8750000000018E+00,-439.9995803851E-03
-5.1825000E-06,-4.3125000000000E+00,+5.0312499999982E+00,-596.2495803815E-03
-5.1820000E-06,-4.3125000000019E+00,+4.8750000000000E+00,-439.9995803852E-03
-5.1815000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-596.2495803813E-03
-5.1810000E-06,-4.4687499999979E+00,+4.8750000000021E+00,-439.9995803854E-03
-5.1805000E-06,-4.3125000000000E+00,+5.0312499999978E+00,-596.2495803811E-03
-5.1800000E-06,-4.3125000000022E+00,+4.8750000000000E+00,-439.9995803855E-03
-5.1795000E-06,-4.4687500000000E+00,+4.8749999999977E+00,-596.2495803810E-03
-5.1790000E-06,-4.4687499999976E+00,+4.7187500000000E+00,-439.9995803833E-03
-5.1785000E-06,-4.3124999999975E+00,+4.7187500000025E+00,-439.9995803808E-03
-5.1780000E-06,-4.1562500000077E+00,+4.8749999999975E+00,-283.7495803859E-03
-5.1775000E-06,-4.6249999999974E+00,+4.7187500000000E+00,-439.9995803807E-03
-5.1770000E-06,-4.4687500000000E+00,+4.7187500000000E+00,-283.7495803860E-03
-5.1765000E-06,-4.4687500000028E+00,+4.7187500000000E+00,-439.9995803805E-03
-5.1760000E-06,-4.6249999999971E+00,+4.7187500000029E+00,-283.7495803862E-03
-5.1755000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-439.9995803804E-03
-5.1750000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-283.7495803893E-03
-5.1745000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-596.2495803802E-03
-5.1740000E-06,-4.4687500000032E+00,+4.8750000000032E+00,-439.9995803833E-03
-5.1735000E-06,-4.6250000000000E+00,+5.0312499999968E+00,-439.9995803801E-03
-5.1730000E-06,-4.6249999999934E+00,+4.8750000000000E+00,-283.7495803866E-03
-5.1725000E-06,-4.3125000000000E+00,+4.8750000000068E+00,-439.9995803833E-03
-5.1720000E-06,-4.3125000000000E+00,+5.1874999999930E+00,-439.9995803868E-03
-5.1715000E-06,-4.3125000000000E+00,+4.8750000000000E+00,-596.2495803797E-03
-5.1710000E-06,-4.3125000000036E+00,+4.8750000000000E+00,-439.9995803869E-03
-5.1705000E-06,-4.4687500000000E+00,+4.8750000000037E+00,-596.2495803833E-03
-5.1700000E-06,-4.4687500000000E+00,+5.0312500000000E+00,-596.2495803833E-03
-5.1695000E-06,-4.4687500000000E+00,+5.0312499999961E+00,-596.2495803756E-03
-5.1690000E-06,-4.4687500000000E+00,+4.8749999999961E+00,-283.7495803872E-03
-5.1685000E-06,-4.4687499999960E+00,+4.7187500000000E+00,-439.9995803833E-03
-5.1680000E-06,-4.3125000000000E+00,+4.7187500000000E+00,-439.9995803874E-03
-5.1675000E-06,-4.3125000000042E+00,+4.7187500000000E+00,-596.2495803791E-03
-5.1670000E-06,-4.4687499999958E+00,+4.7187500000000E+00,-439.9995803876E-03
-5.1665000E-06,-4.3125000000000E+00,+4.7187499999957E+00,-596.2495803790E-03
-5.1660000E-06,-4.3125000000000E+00,+4.5625000000044E+00,-439.9995803833E-03
-5.1655000E-06,-4.3125000000045E+00,+4.7187499999955E+00,-439.9995803788E-03
-5.1650000E-06,-4.4687499999954E+00,+4.5625000000046E+00,-283.7495803879E-03
-5.1645000E-06,-4.3125000000047E+00,+4.7187500000047E+00,-439.9995803833E-03
-5.1640000E-06,-4.4687499999953E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1635000E-06,-4.3125000000048E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1630000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1625000E-06,-4.4687499999950E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1620000E-06,-4.3125000000050E+00,+4.8750000000000E+00,-439.9995803833E-03
-5.1615000E-06,-4.4687500000000E+00,+4.8750000000051E+00,-439.9995803782E-03
-5.1610000E-06,-4.4687500000000E+00,+5.0312499999948E+00,-283.7495803885E-03
-5.1605000E-06,-4.4687500000000E+00,+4.8750000000000E+00,-439.9995803833E-03
