x-axis,1,2,3
second,Volt,Volt,Volt
-208.0000E-06,+203.1250000E-03,+4.3886718750E+00,-105.4687500E-03
-207.8000E-06,+203.1250000E-03,+4.3847656250E+00,-105.4687500E-03
-207.6000E-06,+203.1250000E-03,+4.3867187500E+00,-103.5156250E-03
-207.4000E-06,+203.1250000E-03,+4.3828125000E+00,-105.4687500E-03
-207.2000E-06,+203.1250000E-03,+4.3867187500E+00,-101.5625000E-03
-207.0000E-06,+203.1250000E-03,+4.3886718750E+00,-101.5625000E-03
-206.8000E-06,+203.1250000E-03,+4.3867187500E+00,-95.7031250E-03
-206.6000E-06,+203.1250000E-03,+4.3886718750E+00,-101.5625000E-03
-206.4000E-06,+203.1250000E-03,+4.3867187500E+00,-101.5625000E-03
-206.2000E-06,+203.1250000E-03,+4.3886718750E+00,-101.5625000E-03
-206.0000E-06,+203.1250000E-03,+4.3886718750E+00,-99.6093750E-03
-205.8000E-06,+203.1250000E-03,+4.3847656250E+00,-107.4218750E-03
-205.6000E-06,+203.1250000E-03,+4.3886718750E+00,-111.3281250E-03
-205.4000E-06,+203.1250000E-03,+4.3847656250E+00,-101.5625000E-03
-205.2000E-06,+203.1250000E-03,+4.3906250000E+00,-95.7031250E-03
-205.0000E-06,+203.1250000E-03,+4.3906250000E+00,-107.4218750E-03
-204.8000E-06,+203.1250000E-03,+4.3867187500E+00,-107.4218750E-03
-204.6000E-06,+203.1250000E-03,+4.3925781250E+00,-91.7968750E-03
-204.4000E-06,+203.1250000E-03,+4.3906250000E+00,-87.8906250E-03
-204.2000E-06,+203.1250000E-03,+4.3886718750E+00,-103.5156250E-03
-204.0000E-06,+203.1250000E-03,+4.3906250000E+00,-109.3750000E-03
-203.8000E-06,+203.1250000E-03,+4.3867187500E+00,-95.7031250E-03
-203.6000E-06,+203.1250000E-03,+4.3867187500E+00,-95.7031250E-03
-203.4000E-06,+203.1250000E-03,+4.3906250000E+00,-101.5625000E-03
-203.2000E-06,+203.1250000E-03,+4.3867187500E+00,-103.5156250E-03
-203.0000E-06,+203.1250000E-03,+4.3886718750E+00,-97.6562500E-03
-202.8000E-06,+203.1250000E-03,+4.3945312500E+00,-95.7031250E-03
-202.6000E-06,+203.1250000E-03,+4.3925781250E+00,-97.6562500E-03
-202.4000E-06,+203.1250000E-03,+4.3906250000E+00,-99.6093750E-03
-202.2000E-06,+203.1250000E-03,+4.3847656250E+00,-99.6093750E-03
-202.0000E-06,+203.1250000E-03,+4.3945312500E+00,-99.6093750E-03
-201.8000E-06,+203.1250000E-03,+4.3867187500E+00,-99.6093750E-03
-201.6000E-06,+203.1250000E-03,+4.3847656250E+00,-101.5625000E-03
-201.4000E-06,+203.1250000E-03,+4.3886718750E+00,-95.7031250E-03
-201.2000E-06,+203.1250000E-03,+4.3886718750E+00,-91.7968750E-03
-201.0000E-06,+203.1250000E-03,+4.3906250000E+00,-91.7968750E-03
-200.8000E-06,+203.1250000E-03,+4.3886718750E+00,-103.5156250E-03
-200.6000E-06,+204.1015625E-03,+4.3886718750E+00,-103.5156250E-03
-200.4000E-06,+205.0781250E-03,+4.3925781250E+00,-93.7500000E-03
-200.2000E-06,+206.0546875E-03,+4.3847656250E+00,-91.7968750E-03
-200.0000E-06,+206.0546875E-03,+4.3906250000E+00,-99.6093750E-03
-199.8000E-06,+206.0546875E-03,+4.3867187500E+00,-105.4687500E-03
-199.6000E-06,+208.0078125E-03,+4.3906250000E+00,-87.8906250E-03
-199.4000E-06,+209.9609375E-03,+4.3886718750E+00,-80.0781250E-03
-199.2000E-06,+211.9140625E-03,+4.3906250000E+00,-95.7031250E-03
-199.0000E-06,+210.9375000E-03,+4.3886718750E+00,-101.5625000E-03
-198.8000E-06,+212.8906250E-03,+4.3906250000E+00,-93.7500000E-03
-198.6000E-06,+218.7500000E-03,+4.3886718750E+00,-89.8437500E-03
-198.4000E-06,+215.8203125E-03,+4.3945312500E+00,-91.7968750E-03
-198.2000E-06,+219.7265625E-03,+4.3925781250E+00,-99.6093750E-03
-198.0000E-06,+221.6796875E-03,+4.3925781250E+00,-89.8437500E-03
-197.8000E-06,+229.4921875E-03,+4.3945312500E+00,-82.0312500E-03
-197.6000E-06,+225.5859375E-03,+4.3945312500E+00,-99.6093750E-03
-197.4000E-06,+223.6328125E-03,+4.3925781250E+00,-107.4218750E-03
-197.2000E-06,+228.5156250E-03,+4.3945312500E+00,-95.7031250E-03
-197.0000E-06,+233.3984375E-03,+4.3925781250E+00,-87.8906250E-03
-196.8000E-06,+231.4453125E-03,+4.3945312500E+00,-95.7031250E-03
-196.6000E-06,+217.7734375E-03,+4.3847656250E+00,-140.6250000E-03
-196.4000E-06,+238.2812500E-03,+4.3964843750E+00,-56.6406250E-03
-196.2000E-06,+248.0468750E-03,+4.4062500000E+00,-56.6406250E-03
-196.0000E-06,+241.2109375E-03,+4.4042968750E+00,-105.4687500E-03
-195.8000E-06,+236.3281250E-03,+4.3964843750E+00,-125.0000000E-03
-195.6000E-06,+259.7656250E-03,+4.4160156250E+00,-39.0625000E-03
-195.4000E-06,+244.1406250E-03,+4.4218750000E+00,-125.0000000E-03
-195.2000E-06,+238.2812500E-03,+4.4140625000E+00,-125.0000000E-03
-195.0000E-06,+245.1171875E-03,+4.4218750000E+00,-85.9375000E-03
-194.8000E-06,+255.8593750E-03,+4.4277343750E+00,-56.6406250E-03
-194.6000E-06,+251.9531250E-03,+4.4238281250E+00,-85.9375000E-03
-194.4000E-06,+252.9296875E-03,+4.4199218750E+00,-99.6093750E-03
-194.2000E-06,+254.8828125E-03,+4.4199218750E+00,-99.6093750E-03
-194.0000E-06,+258.7890625E-03,+4.4179687500E+00,-85.9375000E-03
-193.8000E-06,+259.7656250E-03,+4.4179687500E+00,-93.7500000E-03
-193.6000E-06,+260.7421875E-03,+4.4179687500E+00,-101.5625000E-03
-193.4000E-06,+264.6484375E-03,+4.4101562500E+00,-93.7500000E-03
-193.2000E-06,+270.5078125E-03,+4.4121093750E+00,-85.9375000E-03
-193.0000E-06,+271.4843750E-03,+4.4121093750E+00,-80.0781250E-03
