x-axis,1,2,3
second,Volt,Volt,Volt
-336.00000E-06,+1.10351562500E+00,+132.81250000E-03,+4.96679687500E+00
-335.95000E-06,+1.10449218750E+00,+148.43750000E-03,+4.96484375000E+00
-335.90000E-06,+1.10156250000E+00,+121.09375000E-03,+4.96875000000E+00
-335.85000E-06,+1.10839843750E+00,+136.71875000E-03,+4.97460937500E+00
-335.80000E-06,+1.09960937500E+00,+130.85937500E-03,+4.96093750000E+00
-335.75000E-06,+1.10449218750E+00,+130.85937500E-03,+4.96093750000E+00
-335.70000E-06,+1.10449218750E+00,+128.90625000E-03,+4.95898437500E+00
-335.65000E-06,+1.10253906250E+00,+138.67187500E-03,+4.97656250000E+00
-335.60000E-06,+1.10253906250E+00,+126.95312500E-03,+4.96484375000E+00
-335.55000E-06,+1.09960937500E+00,+146.48437500E-03,+4.96875000000E+00
-335.50000E-06,+1.10351562500E+00,+144.53125000E-03,+4.96484375000E+00
-335.45000E-06,+1.10058593750E+00,+134.76562500E-03,+4.96484375000E+00
-335.40000E-06,+1.10156250000E+00,+140.62500000E-03,+4.96875000000E+00
-335.35000E-06,+1.09863281250E+00,+136.71875000E-03,+4.96484375000E+00
-335.30000E-06,+1.10351562500E+00,+144.53125000E-03,+4.97460937500E+00
-335.25000E-06,+1.10156250000E+00,+126.95312500E-03,+4.95898437500E+00
-335.20000E-06,+1.10351562500E+00,+140.62500000E-03,+4.96875000000E+00
-335.15000E-06,+1.09863281250E+00,+134.76562500E-03,+4.95898437500E+00
-335.10000E-06,+1.09960937500E+00,+128.90625000E-03,+4.97070312500E+00
-335.05000E-06,+1.09863281250E+00,+142.57812500E-03,+4.96093750000E+00
-335.00000E-06,+1.09570312500E+00,+132.81250000E-03,+4.97070312500E+00
-334.95000E-06,+1.09765625000E+00,+134.76562500E-03,+4.97265625000E+00
-334.90000E-06,+1.09765625000E+00,+130.85937500E-03,+4.99023437500E+00
-334.85000E-06,+1.09667968750E+00,+128.90625000E-03,+5.00976562500E+00
-334.80000E-06,+1.09765625000E+00,+150.39062500E-03,+4.98828125000E+00
-334.75000E-06,+1.09765625000E+00,+130.85937500E-03,+4.96093750000E+00
-334.70000E-06,+1.10156250000E+00,+148.43750000E-03,+4.95703125000E+00
-334.65000E-06,+1.09472656250E+00,+134.76562500E-03,+4.95117187500E+00
-334.60000E-06,+1.08984375000E+00,+138.67187500E-03,+4.94531250000E+00
-334.55000E-06,+1.08496093750E+00,+128.90625000E-03,+4.95312500000E+00
-334.50000E-06,+1.08593750000E+00,+142.57812500E-03,+4.93945312500E+00
-334.45000E-06,+1.08496093750E+00,+130.85937500E-03,+4.93945312500E+00
-334.40000E-06,+1.08886718750E+00,+136.71875000E-03,+4.94140625000E+00
-334.35000E-06,+1.08789062500E+00,+140.62500000E-03,+4.94726562500E+00
-334.30000E-06,+1.08398437500E+00,+121.09375000E-03,+4.96679687500E+00
-334.25000E-06,+1.08789062500E+00,+136.71875000E-03,+4.97656250000E+00
-334.20000E-06,+1.09179687500E+00,+123.04687500E-03,+4.97656250000E+00
-334.15000E-06,+1.08789062500E+00,+138.67187500E-03,+4.98242187500E+00
-334.10000E-06,+1.08496093750E+00,+125.00000000E-03,+4.99023437500E+00
-334.05000E-06,+1.08984375000E+00,+148.43750000E-03,+4.99609375000E+00
-334.00000E-06,+1.09277343750E+00,+132.81250000E-03,+4.99609375000E+00
-333.95000E-06,+1.08886718750E+00,+146.48437500E-03,+4.98046875000E+00
-333.90000E-06,+1.08496093750E+00,+142.57812500E-03,+4.97265625000E+00
-333.85000E-06,+1.08593750000E+00,+140.62500000E-03,+4.94335937500E+00
-333.80000E-06,+1.07714843750E+00,+136.71875000E-03,+4.89257812500E+00
-333.75000E-06,+1.08007812500E+00,+121.09375000E-03,+4.93945312500E+00
-333.70000E-06,+1.08691406250E+00,+138.67187500E-03,+4.96484375000E+00
-333.65000E-06,+1.07031250000E+00,+119.14062500E-03,+4.90625000000E+00
-333.60000E-06,+1.08593750000E+00,+140.62500000E-03,+4.98046874999E+00
-333.55000E-06,+1.07519531250E+00,+117.18750000E-03,+4.95898437500E+00
-333.50000E-06,+1.09179687500E+00,+132.81250000E-03,+5.00000000000E+00
-333.45000E-06,+1.07714843750E+00,+130.85937500E-03,+4.94921875000E+00
-333.40000E-06,+1.08203125000E+00,+144.53125000E-03,+5.02343749999E+00
-333.35000E-06,+1.08398437500E+00,+132.81250000E-03,+4.97460937500E+00
-333.30000E-06,+1.08789062500E+00,+140.62500000E-03,+5.01757812500E+00
-333.25000E-06,+1.07714843750E+00,+144.53125000E-03,+4.98242187500E+00
-333.20000E-06,+1.07617187500E+00,+132.81250000E-03,+4.95703125000E+00
-333.15000E-06,+1.08203125000E+00,+142.57812500E-03,+4.99609375000E+00
-333.10000E-06,+1.07812500000E+00,+126.95312500E-03,+4.97070312500E+00
-333.05000E-06,+1.07226562500E+00,+140.62500000E-03,+4.93554687500E+00
-333.00000E-06,+1.07421875000E+00,+136.71875000E-03,+4.92773437500E+00
-332.95000E-06,+1.07812500000E+00,+138.67187500E-03,+4.95312500000E+00
-332.90000E-06,+1.07421875000E+00,+132.81250000E-03,+4.93164062500E+00
-332.85000E-06,+1.07031250000E+00,+126.95312500E-03,+4.92578125000E+00
-332.80000E-06,+1.07226562500E+00,+142.57812500E-03,+4.96875000000E+00
-332.75000E-06,+1.07421875000E+00,+140.62500000E-03,+4.96679687500E+00
-332.70000E-06,+1.07519531250E+00,+132.81250000E-03,+4.96875000000E+00
-332.65000E-06,+1.07226562500E+00,+134.76562500E-03,+4.97656250000E+00
-332.60000E-06,+1.07519531250E+00,+128.90625000E-03,+4.99609375000E+00
-332.55000E-06,+1.07421875000E+00,+138.67187500E-03,+4.98242187500E+00
-332.50000E-06,+1.07519531250E+00,+132.81250000E-03,+4.99218750000E+00
-332.45000E-06,+1.06835937500E+00,+148.43750000E-03,+4.97656250000E+00
-332.40000E-06,+1.07031250000E+00,+140.62500000E-03,+4.99023437500E+00
-332.35000E-06,+1.07519531250E+00,+140.62500000E-03,+4.96289062500E+00
-332.30000E-06,+1.07324218750E+00,+132.81250000E-03,+4.97070312500E+00
-332.25000E-06,+1.07031250000E+00,+142.57812500E-03,+4.96679687500E+00
-332.20000E-06,+1.06738281250E+00,+136.71875000E-03,+4.96289062500E+00
-332.15000E-06,+1.06640625000E+00,+134.76562500E-03,+4.95898437500E+00
-332.10000E-06,+1.06835937500E+00,+138.67187500E-03,+4.96289062500E+00
-332.05000E-06,+1.06933593750E+00,+123.04687500E-03,+4.95898437500E+00
-332.00000E-06,+1.06933593750E+00,+150.39062500E-03,+4.97070312500E+00
-331.95000E-06,+1.06445312500E+00,+117.18750000E-03,+4.96093750000E+00
-331.90000E-06,+1.06933593750E+00,+156.25000000E-03,+4.96289062500E+00
-331.85000E-06,+1.07031250000E+00,+128.90625000E-03,+4.97460937500E+00
-331.80000E-06,+1.06738281250E+00,+138.67187500E-03,+4.97851562500E+00
-331.75000E-06,+1.06933593750E+00,+140.62500000E-03,+4.96875000000E+00
-331.70000E-06,+1.06835937500E+00,+140.62500000E-03,+4.96679687500E+00
-331.65000E-06,+1.07324218750E+00,+150.39062500E-03,+4.96484375000E+00
-331.60000E-06,+1.06738281250E+00,+126.95312500E-03,+4.96875000000E+00
-331.55000E-06,+1.06933593750E+00,+144.53125000E-03,+4.97460937500E+00
-331.50000E-06,+1.06542968750E+00,+126.95312500E-03,+4.98632812500E+00
-331.45000E-06,+1.06738281250E+00,+144.53125000E-03,+4.98632812500E+00
-331.40000E-06,+1.06152343750E+00,+125.00000000E-03,+4.94335937500E+00
-331.35000E-06,+1.05468750000E+00,+142.57812500E-03,+4.85937500001E+00
-331.30000E-06,+1.04101562500E+00,+128.90625000E-03,+4.75195312501E+00
-331.25000E-06,+1.05078125000E+00,+144.53125000E-03,+4.84765624999E+00
-331.20000E-06,+1.06347656250E+00,+142.57812500E-03,+5.05859374998E+00
-331.15000E-06,+1.07324218750E+00,+136.71875000E-03,+5.15429687499E+00
-331.10000E-06,+1.06738281250E+00,+146.48437500E-03,+5.02734375001E+00
-331.05000E-06,+1.05664062500E+00,+119.14062500E-03,+4.93945312501E+00
-331.00000E-06,+1.05859375000E+00,+156.25000000E-03,+4.99414062499E+00
-330.95000E-06,+1.06933593750E+00,+136.71875000E-03,+5.07617187499E+00
-330.90000E-06,+1.07031250000E+00,+154.29687500E-03,+5.12109375000E+00
-330.85000E-06,+1.07226562500E+00,+144.53125000E-03,+5.02148437501E+00
-330.80000E-06,+1.06542968750E+00,+132.81250000E-03,+4.95507812501E+00
-330.75000E-06,+1.05859375000E+00,+142.57812500E-03,+4.93554687500E+00
-330.70000E-06,+1.05957031250E+00,+136.71875000E-03,+4.97656250000E+00
-330.65000E-06,+1.06347656250E+00,+136.71875000E-03,+4.97851562500E+00
-330.60000E-06,+1.05859375000E+00,+148.43750000E-03,+4.95117187500E+00
-330.55000E-06,+1.05957031250E+00,+128.90625000E-03,+4.90625000000E+00
-330.50000E-06,+1.05468750000E+00,+140.62500000E-03,+4.88867187500E+00
-330.45000E-06,+1.05761718750E+00,+140.62500000E-03,+4.91406250000E+00
-330.40000E-06,+1.04882812500E+00,+138.67187500E-03,+4.84570312501E+00
-330.35000E-06,+1.05957031250E+00,+144.53125000E-03,+4.95312499999E+00
-330.30000E-06,+1.09082031250E+00,+167.96875000E-03,+5.31249999996E+00
-330.25000E-06,+1.04882812500E+00,+119.14062501E-03,+5.09570312502E+00
-330.20000E-06,+1.07714843750E+00,+148.43750000E-03,+4.80078125003E+00
-330.15000E-06,+1.04492187500E+00,+146.48437500E-03,+4.90820312499E+00
-330.10000E-06,+1.07421875000E+00,+138.67187500E-03,+5.07226562498E+00
-330.05000E-06,+1.05175781250E+00,+126.95312500E-03,+4.85742187502E+00
-330.00000E-06,+1.04296875000E+00,+144.53125000E-03,+4.80859375001E+00
-329.95000E-06,+1.04785156250E+00,+138.67187500E-03,+4.91992187499E+00
-329.90000E-06,+1.04296875000E+00,+132.81250000E-03,+4.92773437500E+00
-329.85000E-06,+1.04296875000E+00,+144.53125000E-03,+4.89062500000E+00
-329.80000E-06,+1.04003906250E+00,+136.71875000E-03,+4.93359375000E+00
-329.75000E-06,+1.04589843750E+00,+144.53125000E-03,+5.00781249999E+00
-329.70000E-06,+1.04687500000E+00,+126.95312500E-03,+4.98046875000E+00
-329.65000E-06,+1.04394531250E+00,+152.34375000E-03,+4.99218750000E+00
-329.60000E-06,+1.03222656250E+00,+140.62500000E-03,+4.92578125001E+00
-329.55000E-06,+1.04003906250E+00,+152.34375000E-03,+4.91796875000E+00
-329.50000E-06,+1.05664062500E+00,+158.20312500E-03,+5.09374999998E+00
-329.45000E-06,+1.04394531250E+00,+134.76562500E-03,+5.10546875000E+00
-329.40000E-06,+1.04589843750E+00,+158.20312500E-03,+5.00781250001E+00
-329.35000E-06,+1.04296875000E+00,+121.09375000E-03,+4.95117187501E+00
-329.30000E-06,+1.04199218750E+00,+160.15625000E-03,+4.98437500000E+00
-329.25000E-06,+1.04589843750E+00,+126.95312500E-03,+5.02929687499E+00
-329.20000E-06,+1.04687500000E+00,+154.29687500E-03,+5.04101562500E+00
-329.15000E-06,+1.04589843750E+00,+136.71875000E-03,+4.97460937501E+00
-329.10000E-06,+1.03515625000E+00,+146.48437500E-03,+4.92578125001E+00
-329.05000E-06,+1.03710937500E+00,+144.53125000E-03,+4.94335937500E+00
-329.00000E-06,+1.03808593750E+00,+146.48437500E-03,+4.98242187500E+00
-328.95000E-06,+1.04199218750E+00,+146.48437500E-03,+4.98632812500E+00
-328.90000E-06,+1.03027343750E+00,+140.62500000E-03,+4.93945312501E+00
-328.85000E-06,+1.02832031250E+00,+144.53125000E-03,+4.94335937500E+00
-328.80000E-06,+1.03417968750E+00,+138.67187500E-03,+4.93750000000E+00
-328.75000E-06,+1.03417968750E+00,+148.43750000E-03,+4.97851562499E+00
-328.70000E-06,+1.03222656250E+00,+144.53125000E-03,+4.97070312500E+00
-328.65000E-06,+1.03515625000E+00,+146.48437500E-03,+4.98632812500E+00
-328.60000E-06,+1.04394531250E+00,+146.48437500E-03,+4.97656250000E+00
-328.55000E-06,+1.03906250000E+00,+136.71875000E-03,+4.97656250000E+00
-328.50000E-06,+1.04101562500E+00,+146.48437500E-03,+4.95703125000E+00
-328.45000E-06,+1.04003906250E+00,+134.76562500E-03,+4.95507812500E+00
-328.40000E-06,+1.03613281250E+00,+140.62500000E-03,+4.94921875000E+00
-328.35000E-06,+1.03808593750E+00,+150.39062500E-03,+4.94726562500E+00
-328.30000E-06,+1.03027343750E+00,+134.76562500E-03,+4.92968750000E+00
-328.25000E-06,+1.02636718750E+00,+144.53125000E-03,+4.92382812500E+00
-328.20000E-06,+1.03320312500E+00,+150.39062500E-03,+4.94335937500E+00
-328.15000E-06,+1.03320312500E+00,+156.25000000E-03,+4.93750000000E+00
-328.10000E-06,+1.03222656250E+00,+146.48437500E-03,+4.95312500000E+00
-328.05000E-06,+1.03515625000E+00,+156.25000000E-03,+4.94531250000E+00
-328.00000E-06,+1.03222656250E+00,+148.43750000E-03,+4.96679687500E+00
-327.95000E-06,+1.03027343750E+00,+156.25000000E-03,+4.97656250000E+00
-327.90000E-06,+1.03125000000E+00,+146.48437500E-03,+4.99804687500E+00
-327.85000E-06,+1.03027343750E+00,+148.43750000E-03,+5.00585937500E+00
-327.80000E-06,+1.03613281250E+00,+146.48437500E-03,+5.00390625000E+00
-327.75000E-06,+1.03515625000E+00,+128.90625000E-03,+4.99804687500E+00
